ID_IE,Time_Acrtive_Learn_Students_min,Duration_Lesson_min,Total_No_Students,Work_Shift_G7,Giving_Excercise,How_to_check_solutn__3,Frequency_Suggestion_Clues,Advice_Consultation_Students,How_to_check_solutn__2,Instruction_Try_Wrong_Solutions,Giving_HW,Walk_through_Desks,Homework_Given_G7,HM_Observe,HM_Suggestion,frequency_HW_G7_e,timing_check_HW_G7_e__1,timing_check_HW_G7_e__2,timing_check_HW_G7_e__3,timing_check_HW_G7_e__4,Class_AM_G8_f__1,Class_AM_G8_f__2,Class_AM_G8_f__3,Class_AM_G8_f__4,Class_AM_G8_f__5,Class_AM_G8_f__6,Class_PM_G8_f__1,Class_PM_G8_f__2,Class_PM_G8_f__3,Class_PM_G8_f__4,Class_PM_G8_f__5,Class_PM_G8_f__6,Teaching_Grade_f__1,Teaching_Grade_f__2,Teaching_Grade_f__3,Teaching_Grade_f__4,Teaching_Grade_f__5,Teaching_Grade_f__6,Teaching_Grade_f__7,Teaching_Grade_f__8,Teaching_Grade_f__9,Teaching_other_subject_G7,adjust_delay_class_e__5,Check_annl_plan_e,RP_topics,RP_topics_1_e,RP_topics_2_e,RP_topics_3_e,lesson_text_G7_e__1,lesson_text_G7_e__2,lesson_text_G7_e__3,lesson_text_G7_e__4,lesson_text_G7_e__5,lesson_text_G7_e__6,use_text_plan_e__1,use_text_plan_e__2,use_text_plan_e__3,use_text_plan_e__4,use_text_plan_e__5,use_text_plan_e__6,Multigrade_G7,Topic_suggest_HM_e__1,Topic_suggest_HM_e__2,Topic_suggest_HM_e__3,Topic_suggest_HM_e__4,Topic_suggest_HM_e__5,Topic_suggest_HM_e__6,Usage_Teachers_Guide_G7,Teacher_Guide_by_JICA_G7,Grade,department,urban.rural,treatment,treatment_d,Teacher_Age,Teacher_Sex,Ttl_teaching_periods,Teaching_Grade,Year_Start_teach,Long_leave,duration_leave_yrs,Academic_History,Academic_History_Others,Highest_Degree_highschool,Highest_Degree_professorate,Highest_Degree_bachelor,Highest_Degree_master,Highest_Degree_doctor,Highest_Degree_other,Teachr_Qualification__1,Teachr_Qualification__2,Teachr_Qualification__3,Teachr_Qualification__4,Teachr_Qualification__5,Teachr_Qualification__6,Teachr_Qualification__7,Teachr_Qualification__8,Teachr_Apontmt_Post__1,Teachr_Apontmt_Post__2,Teachr_Apontmt_Post__3,Teachr_Apontmt_Post__4,solve_quetn_tchr_frq_e,Anlnl_Plan_e,RP_Participate,RP_Frequency,No_Students_F_G7,No_Students_M_G7,No_Students_Ttl_G7,Confirmation_HW,Review_HW,Excercise_Oral_Written,How_to_check_solutn__1,How_to_check_solutn__4,How_to_check_solutn__5,How_to_check_solutn__6,How_to_check_solutn__7,Giving_Correct_Answer,Time_Active_Learning_min,Year_Start_teach_r,HM_Sex_e2,HM_Age_e2,Year_HM_ttl_e2,Year_HM_this_school_e2,HM_Highest_Degree_highschool,HM_Highest_Degree_bachelor,HM_Highest_Degree_master,HM_Highest_Degree_doctor,HM_Highest_Degree_professorate,HM_Highest_Degree_other,HM_Teacher_Title__1_e2,HM_Teacher_Title__2_e2,HM_Teacher_Title__3_e2,HM_Degree_Teacher__1_e2,HM_Degree_Teacher__2_e2,HM_Degree_Teacher__3_e2,HM_Degree_Teacher__4_e2,HM_Degree_Teacher__5_e2,HM_Degree_Teacher__6_e2,HM_Degree_Teacher__7_e2,HM_Degree_Teacher__8_e2,Number_G2_Students_AM_r,Number_G7_Students_AM_r,Number_G2_Students_PM_r,Number_G7_Students_PM_r,Number_total_Students,School_Facility__1,School_Facility__2,School_Facility__3,School_Facility__4,School_Facility__5,School_Facility__6,School_Facility__7,School_Facility__8,Donor_Project,Donor_Project__2,Donor_Project__3,Donor_Project__4,Donor_Project__5,Donor_Project__6,Donor_Project__7,Donor_Project__8,Donor_Project__9,Donor_Project__10,Donor_Project__11,Donor_Project__12,Donor_Project__13,Donor_Project__14,Donor_Project__15,Donor_Project__16,Donor_Project__17,Donor_Project__18,Donor_Project__19,Donor_Project__20,Grade_Observed_f_g7,Grade_Observed_f_g8,Grade_Observed_f_g9,timing_end,timing_fus,treatment_2018,treatment_2019,Percentage_Time_Active_Learn_Students_min,Multigrade_G7_2018,Multigrade_G7_2019,Total_No_Students_2018,Total_No_Students_2019
583749,5,45,12,2,1,1,0,0,0,1,1,1,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,7,SAN VICENTE,Rural,Treatment,1,48,0,25,0,1990,2,0,1,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,1,2,6,8,14,2,2,2,0,1,0,1,1,2,5,29,0,55,20,20,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,12,0,0,14,130,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,11.11,0,0,12,0
580571,4,45,14,1,1,1,1,1,0,1,0,1,4,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN VICENTE,Urbana,Treatment,1,48,0,25,0,1994,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,5,14,19,2,2,2,0,1,0,0,0,1,5,25,0,55,4,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15,19,0,0,136,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,8.89,0,0,14,0
580571,2,45,16,1,1,1,1,0,0,1,1,1,4,4,1,2,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,1,0,1,3,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN VICENTE,Urbana,Treatment,1,48,0,25,0,1994,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,5,14,19,2,2,2,0,1,0,0,0,1,5,25,0,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,15,19,0,0,136,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,4.44,0,0,0,16
587453,16,45,8,2,1,1,1,0,0,0,1,1,4,3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,7,SAN VICENTE,Rural,Treatment,1,32,1,5,0,2011,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,3,6,4,10,2,2,2,0,0,1,1,0,1,12,8,1,44,13,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,13,137,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,35.56,0,0,8,0
587453,9,45,10,2,1,1,1,1,0,1,1,1,4,2,1,3,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN VICENTE,Rural,Treatment,1,32,1,5,0,2011,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,3,6,4,10,2,2,2,0,0,1,1,0,1,12,8,1,44,13,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,13,137,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,20,0,0,0,10
613043,1,43,19,2,1,1,1,1,1,1,1,1,3,5,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,7,SAN VICENTE,Rural,Control,0,58,1,25,0,1985,2,0,2,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,1,3,10,20,30,2,2,1,0,0,1,1,1,1,0,34,1,56,16,16,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,24,0,0,31,284,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2.33,0,0,19,0
613043,15,45,22,1,1,1,1,1,0,1,0,1,3,4,4,3,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,7,SAN VICENTE,Rural,Control,0,58,1,25,0,1985,2,0,2,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,1,3,10,20,30,2,2,1,0,0,1,1,1,1,0,34,1,56,16,16,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,24,0,0,31,284,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,33.33,0,0,0,22
588899,7,45,14,2,1,1,1,1,0,1,1,1,3,5,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,7,SAN VICENTE,Rural,Treatment,1,33,1,25,0,2007,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,4,10,7,17,1,1,2,0,0,1,1,1,1,4,12,0,50,7,7,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,19,0,0,19,150,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,15.56,0,0,14,0
588899,14,45,14,2,1,1,1,0,0,1,1,1,3,5,4,3,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,3,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,7,SAN VICENTE,Rural,Treatment,1,33,1,25,0,2007,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,4,10,7,17,1,1,2,0,0,1,1,1,1,4,12,0,50,7,7,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,19,0,0,19,150,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,31.11,0,0,0,14
589506,15,45,7,2,1,1,1,0,0,1,0,1,4,4,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,2,7,SAN VICENTE,Rural,Treatment,1,32,0,50,0,2010,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,5,5,10,2,2,1,0,1,0,0,0,2,11,9,1,62,5,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,16,0,0,23,124,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,33.33,0,0,7,0
589506,5,45,7,2,1,1,1,1,0,1,0,1,4,1,1,2,0,1,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,3,NA,NA,NA,NA,0,0,1,1,1,0,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN VICENTE,Rural,Treatment,1,32,0,50,0,2010,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,5,5,10,2,2,1,0,1,0,0,0,2,11,9,1,62,5,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,16,0,0,23,124,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,11.11,0,0,0,7
581818,8,45,22,1,1,1,1,1,0,1,1,1,4,3,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,7,SAN VICENTE,Urbana,Treatment,1,24,1,5,0,2016,1,0,3,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,1,3,14,14,28,1,2,1,0,1,0,0,0,1,13,3,0,50,26,26,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,20,0,0,31,240,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,17.78,0,0,22,0
581818,5,35,21,2,1,1,0,0,0,0,0,1,4,3,3,3,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,3,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,7,SAN VICENTE,Urbana,Treatment,1,24,1,5,0,2016,1,0,3,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,1,3,14,14,28,1,2,1,0,1,0,0,0,1,13,3,0,50,26,26,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,20,0,0,31,240,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,14.29,0,0,0,21
590352,11,45,13,2,1,1,1,0,1,0,1,1,4,5,4,2,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,2,1,1,2,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,7,SAN VICENTE,Rural,Treatment,1,50,0,25,0,2001,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,4,3,13,16,2,2,2,0,0,0,1,0,1,8,18,0,55,9,9,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,15,0,0,18,157,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,24.44,0,0,0,13
590352,7,45,12,2,1,1,1,1,0,0,1,1,4,5,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,7,SAN VICENTE,Rural,Treatment,1,50,0,25,0,2001,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,4,3,13,16,2,2,2,0,0,0,1,0,1,8,18,0,55,9,9,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,15,0,0,18,157,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,15.56,0,0,12,0
584109,15,45,7,1,1,1,1,0,0,0,1,1,4,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,7,SAN VICENTE,Urbana,Treatment,1,41,0,5,0,2002,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,2,2,6,8,2,2,2,0,0,1,0,1,1,10,17,1,46,9,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7,8,0,0,61,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,33.33,1,0,7,0
584109,1,50,6,1,1,1,0,0,0,0,0,1,3,1,1,3,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,0,2,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA,1,1,7,SAN VICENTE,Urbana,Treatment,1,41,0,5,0,2002,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,2,2,6,8,2,2,2,0,0,1,0,1,1,10,17,1,46,9,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7,8,0,0,61,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,1,0,6
581967,4,45,11,1,1,1,1,0,0,0,0,1,4,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,7,SAN VICENTE,Urbana,Treatment,1,30,1,25,0,2013,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,4,14,18,2,2,2,0,0,1,1,0,2,6,6,1,61,12,11,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,40,54,0,0,406,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,8.89,0,0,11,0
581967,4,45,12,NA,1,1,1,1,0,1,1,1,4,4,1,3,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,0,3,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN VICENTE,Urbana,Treatment,1,30,1,25,0,2013,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,4,14,18,2,2,2,0,0,1,1,0,2,6,6,1,52,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,40,54,0,0,406,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,8.89,0,0,0,12
587010,20,45,15,2,1,1,1,1,0,1,1,1,4,1,1,2,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,3,1,1,1,2,1,0,1,1,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN VICENTE,Rural,Treatment,1,50,0,5,0,1990,2,0,3,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,1,2,18,15,33,2,2,1,0,0,0,0,0,2,1,29,1,46,8,8,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,42,0,0,36,325,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,44.44,0,0,0,15
587010,3,45,24,2,1,1,1,1,1,1,0,1,3,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN VICENTE,Rural,Treatment,1,50,0,5,0,1990,2,0,3,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,1,2,18,15,33,2,2,1,0,0,0,0,0,2,1,29,1,46,8,8,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,42,0,0,36,325,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,6.67,0,0,24,0
583247,7,45,23,1,1,1,1,0,1,1,0,1,4,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN VICENTE,Urbana,Treatment,1,48,0,35,0,1992,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,1,3,24,10,34,2,2,2,0,0,0,0,0,2,1,27,1,42,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,66,69,24,16,762,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,15.56,0,0,23,0
583247,1,45,35,NA,1,0,0,0,1,0,0,0,4,1,1,3,0,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN VICENTE,Urbana,Treatment,1,48,0,35,0,1992,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,1,3,24,10,34,2,2,2,0,0,0,0,0,2,1,27,1,42,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,66,69,24,16,762,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,2.22,0,0,0,35
612014,8,45,23,1,1,1,1,0,0,1,0,1,4,2,1,3,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,1,2,1,1,2,2,0,0,1,1,1,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN VICENTE,Urbana,Control,0,53,0,30,0,1984,2,0,3,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,1,1,7,9,16,2,2,1,0,0,0,0,0,1,0,35,1,54,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,32,24,0,0,210,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,17.78,0,0,0,23
612014,0,45,14,1,1,1,1,1,0,1,1,1,4,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,7,SAN VICENTE,Urbana,Control,0,53,0,30,0,1984,2,0,3,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,1,1,7,9,16,2,2,1,0,0,0,0,0,1,0,35,1,45,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,32,24,0,0,210,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,14,0
621689,6,45,14,3,1,1,1,0,0,1,0,1,4,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN VICENTE,Rural,Control,0,31,0,25,0,2008,1,2,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,2,7,8,15,2,2,2,0,0,1,0,0,1,7,9,1,48,8,7,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,19,23,19,23,320,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,13.33,0,0,14,0
621689,3,45,24,2,1,1,1,1,1,1,0,1,4,4,4,2,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,2,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,7,SAN VICENTE,Rural,Control,0,31,0,25,0,2008,1,2,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,2,7,8,15,2,2,2,0,0,1,0,0,1,7,9,1,48,8,7,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,19,23,19,23,320,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,6.67,0,0,0,24
618647,12,45,14,2,1,1,1,1,1,1,1,1,4,3,1,2,0,1,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,3,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN VICENTE,Rural,Control,0,50,1,38,0,1998,1,2,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,8,8,16,2,2,2,0,0,1,0,0,1,2,19,1,41,8,8,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,14,0,0,15,146,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,26.67,0,0,0,14
618647,5,46,9,2,1,1,1,1,1,1,1,1,3,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2,1,0,0,1,1,0,0,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN VICENTE,Rural,Control,0,50,1,38,0,1998,1,2,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,8,8,16,2,2,2,0,0,1,0,0,1,2,19,1,41,8,8,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,14,0,0,15,146,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,10.87,0,0,9,0
619771,17,45,13,2,1,1,1,1,1,1,0,1,3,2,3,3,1,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,3,1,1,1,2,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,7,SAN VICENTE,Rural,Control,0,30,1,50,0,2002,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,3,4,11,15,2,2,2,0,0,1,0,0,1,8,17,0,53,12,12,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,20,0,0,15,109,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,37.78,0,0,0,13
